00130002     	222401	7	Group 7 - FII	19	Standard	1983.82	1168.20	175.00	.00	112.77	133.90	2937.02	176.22	3089.79	3310.92	USD   	20190523
00130002     	222401	7	Group 7 - FII	20	Exempt	1014.85	1112.17	175.00	.00	112.77	68.50	175.00	.00	2064.79	2220.52	USD   	20190523
00130002     	222401	8	Group 8 - NAC	21	Standard Marketing Fund	1983.82	1168.20	175.00	.00	112.77	133.90	2937.02	58.74	3089.79	3310.92	USD   	20190523
00130002     	222401	8	Group 8 - NAC	22	Exempt	1014.85	1112.17	175.00	.00	112.77	68.50	175.00	.00	2064.79	2220.52	USD   	20190523
00140002     	170901	7	Group 7 - FII	13	Standard	4743.58	2870.82	35.00	.00	.00	329.02	7579.40	454.76	7544.40	7943.42	USD   	20190523
00140002     	170901	7	Group 7 - FII	14	Exempt	304.80	.00	35.00	.00	.00	18.29	35.00	.00	269.80	323.09	USD   	20190523
00140002     	170901	8	Group 8 - NAC	15	Standard Marketing Fund	4743.58	2870.82	35.00	.00	.00	329.02	7579.40	151.59	7544.40	7943.42	USD   	20190523
00140002     	170901	8	Group 8 - NAC	16	Exempt	304.80	.00	35.00	.00	.00	18.29	35.00	.00	269.80	323.09	USD   	20190523
00150002     	160802	7	Group 7 - FII	15	Standard	1728.90	52.25	52.25	.00	71.92	153.88	1728.90	103.73	1800.82	1935.03	USD   	20190523
00150002     	160802	7	Group 7 - FII	16	Exempt	901.44	68.20	68.20	.00	.00	80.23	68.20	.00	901.44	1049.87	USD   	20190523
00150002     	160802	8	Group 8 - NAC	18	Standard Marketing Fund	1728.90	52.25	52.25	.00	71.92	153.88	1728.90	34.58	1800.82	1935.03	USD   	20190523
00150002     	160802	8	Group 8 - NAC	19	Exempt	901.44	68.20	68.20	.00	.00	80.23	68.20	.00	901.44	1049.87	USD   	20190523
00160002     	10303	7	Group 7 - FII	17	Standard	1594.23	1485.76	500.00	.00	.00	127.55	2579.99	154.80	2579.99	3207.54	USD   	20190523
00160002     	10303	7	Group 7 - FII	18	Exempt	1533.23	500.00	500.00	.00	.00	122.66	500.00	.00	1533.23	2155.89	USD   	20190523
00160002     	10303	8	Group 8 - NAC	21	Standard Marketing Fund	1594.23	1485.76	500.00	.00	.00	127.55	2579.99	51.60	2579.99	3207.54	USD   	20190523
00160002     	10303	8	Group 8 - NAC	22	Exempt	1533.23	500.00	500.00	.00	.00	122.66	500.00	.00	1533.23	2155.89	USD   	20190523
00170002     	130302	7	Group 7 - FII	13	Standard	1318.12	550.00	30.00	.00	.00	79.09	1593.12	95.59	1838.12	1947.21	USD   	20190523
00170002     	130302	7	Group 7 - FII	14	Exempt	272.49	30.00	30.00	.00	.00	16.35	30.00	.00	272.49	318.84	USD   	20190523
00170002     	130302	8	Group 8 - NAC	15	Standard Marketing Fund	1318.12	550.00	30.00	.00	.00	79.09	1593.12	31.86	1838.12	1947.21	USD   	20190523
00170002     	130302	8	Group 8 - NAC	16	Exempt	272.49	30.00	30.00	.00	.00	16.35	30.00	.00	272.49	318.84	USD   	20190523
00180002     	270102	7	Group 7 - FII	25	Standard	15004.68	258.52	.00	.00	47.11	1129.10	15227.20	913.63	15339.31	16421.30	USD   	20190523
00180002     	270102	8	Group 8 - NAC	29	Standard Marketing Fund	15004.68	258.52	.00	.00	47.11	1129.10	15227.20	304.54	15339.31	16421.30	USD   	20190523
00180003     	270101	11	Group 11 - FII	21	Standard	12668.69	906.49	93.00	.00	.00	953.32	13420.18	805.21	13420.18	14528.50	USD   	20190523
00180003     	270101	11	Group 11 - FII	22	Exempt	2989.76	57.28	123.00	.00	.00	224.98	123.00	.00	2862.04	3272.02	USD   	20190523
00180003     	270101	11	Group 11 - FII	35	Book of Business	.00	111.12	.00	.00	.00	.00	111.12	3.33	111.12	111.12	USD   	20190523
00180003     	270101	12	Group 12 - NAC	27	Standard Marketing Fund	12668.69	906.49	93.00	.00	.00	953.32	13420.18	268.40	13420.18	14528.50	USD   	20190523
00180003     	270101	12	Group 12 - NAC	28	Exempt	2989.76	57.28	123.00	.00	.00	224.98	123.00	.00	2862.04	3272.02	USD   	20190523
00180003     	270101	12	Group 12 - NAC	36	Book of Business	.00	111.12	.00	.00	.00	.00	111.12	1.11	111.12	111.12	USD   	20190523
00180004     	270103	15	Group 15 - FII	23	Standard	3338.45	151.00	20.00	.00	.00	251.23	3469.45	208.17	3469.45	3740.68	USD   	20190523
00180004     	270103	15	Group 15 - FII	24	Exempt	1640.74	.00	20.00	.00	.00	123.47	20.00	.00	1620.74	1764.21	USD   	20190523
00180004     	270103	16	Group 16 - NAC	31	Standard Marketing Fund	3338.45	151.00	20.00	.00	.00	251.23	3469.45	69.39	3469.45	3740.68	USD   	20190523
00180004     	270103	16	Group 16 - NAC	32	Exempt	1640.74	.00	20.00	.00	.00	123.47	20.00	.00	1620.74	1764.21	USD   	20190523
00190002     	370602	7	Group 7 - FII	13	Standard	2831.39	1610.76	30.00	.00	.00	235.30	4217.15	253.03	4487.15	4752.45	USD   	20190523
00190002     	370602	7	Group 7 - FII	14	Exempt	460.58	30.00	30.00	.00	.00	38.28	30.00	.00	460.58	528.86	USD   	20190523
00190002     	370602	8	Group 8 - NAC	15	Standard Marketing Fund	2831.39	1610.76	30.00	.00	.00	235.30	4217.15	84.34	4487.15	4752.45	USD   	20190523
00190002     	370602	8	Group 8 - NAC	16	Exempt	460.58	30.00	30.00	.00	.00	38.28	30.00	.00	460.58	528.86	USD   	20190523
00200002     	180601 	7	Group 7 - FII	15	Standard	1053.15	1098.73	.00	.00	561.23	99.53	2151.88	129.11	2713.11	2251.41	USD   	20190523
00200002     	180601 	7	Group 7 - FII	17	Sales to Other FASTSIGNS	.00	60.71	.00	.00	.00	.00	60.71	.00	60.71	60.71	USD   	20190523
00200002     	180601 	8	Group 8 - NAC	18	Standard Marketing Fund	1053.15	1098.73	.00	.00	561.23	99.53	2151.88	43.04	2713.11	2251.41	USD   	20190523
00200002     	180601 	8	Group 8 - NAC	20	Sales to Other FASTSIGNS Marketing Fund	.00	60.71	.00	.00	.00	.00	60.71	.00	60.71	60.71	USD   	20190523
00220002     	390301	7	Group 7 - FII	13	Standard	431.30	.00	.00	.00	.00	30.19	431.30	12.94	431.30	461.49	USD   	20190523
00220002     	390301	8	Group 8 - NAC	15	Standard Marketing Fund	431.30	.00	.00	.00	.00	30.19	431.30	4.31	431.30	461.49	USD   	20190523
00240002     	175401	7	Group 7 - FII	16	Standard	185.69	123.22	.00	.00	.00	13.93	308.91	18.53	308.91	322.84	USD   	20190523
