00130002     	222401	7	Group 7 - FII	19	Standard	471.70	4994.56	56.00	.00	.00	31.83	5305.26	318.32	5350.26	5498.09	USD   	20190522
00130002     	222401	7	Group 7 - FII	20	Exempt	.00	1669.00	56.00	.00	.00	.00	56.00	.00	1613.00	1669.00	USD   	20190522
00130002     	222401	8	Group 8 - NAC	21	Standard Marketing Fund	471.70	4994.56	56.00	.00	.00	31.83	5305.26	106.11	5350.26	5498.09	USD   	20190522
00130002     	222401	8	Group 8 - NAC	22	Exempt	.00	1669.00	56.00	.00	.00	.00	56.00	.00	1613.00	1669.00	USD   	20190522
00140002     	170901	7	Group 7 - FII	13	Standard	963.82	1657.11	65.00	.00	76.00	67.47	2555.93	153.36	2631.93	2688.40	USD   	20190522
00140002     	170901	7	Group 7 - FII	14	Exempt	.00	833.00	65.00	.00	.00	.00	65.00	.00	768.00	833.00	USD   	20190522
00140002     	170901	8	Group 8 - NAC	15	Standard Marketing Fund	963.82	1657.11	65.00	.00	76.00	67.47	2555.93	51.12	2631.93	2688.40	USD   	20190522
00140002     	170901	8	Group 8 - NAC	16	Exempt	.00	833.00	65.00	.00	.00	.00	65.00	.00	768.00	833.00	USD   	20190522
00150002     	160802	7	Group 7 - FII	15	Standard	1413.49	.00	.00	.00	.00	125.81	1413.49	84.81	1413.49	1539.30	USD   	20190522
00150002     	160802	8	Group 8 - NAC	18	Standard Marketing Fund	1413.49	.00	.00	.00	.00	125.81	1413.49	28.27	1413.49	1539.30	USD   	20190522
00160002     	10303	7	Group 7 - FII	17	Standard	9526.47	2695.18	1034.34	.00	.00	762.13	10642.31	638.54	11167.31	12983.78	USD   	20190522
00160002     	10303	7	Group 7 - FII	18	Exempt	4946.73	1324.34	1034.34	.00	.00	395.74	1184.34	.00	5216.73	6666.81	USD   	20190522
00160002     	10303	8	Group 8 - NAC	21	Standard Marketing Fund	9526.47	2695.18	1034.34	.00	.00	762.13	10642.31	212.85	11167.31	12983.78	USD   	20190522
00160002     	10303	8	Group 8 - NAC	22	Exempt	4946.73	1324.34	1034.34	.00	.00	395.74	1184.34	.00	5216.73	6666.81	USD   	20190522
00180002     	270102	7	Group 7 - FII	25	Standard	3003.90	.00	43.36	.00	26.75	226.05	1957.26	117.44	2485.65	3229.95	USD   	20190522
00180002     	270102	7	Group 7 - FII	26	Exempt	664.65	.00	43.36	.00	.00	50.02	43.36	.00	621.29	714.67	USD   	20190522
00180002     	270102	8	Group 8 - NAC	29	Standard Marketing Fund	3003.90	.00	43.36	.00	26.75	226.05	1957.26	39.15	2485.65	3229.95	USD   	20190522
00180002     	270102	8	Group 8 - NAC	30	Exempt	664.65	.00	43.36	.00	.00	50.02	43.36	.00	621.29	714.67	USD   	20190522
00180003     	270101	11	Group 11 - FII	21	Standard	6648.53	1939.39	56.00	.00	.00	500.31	8334.42	500.07	8531.92	9088.23	USD   	20190522
00180003     	270101	11	Group 11 - FII	22	Exempt	3010.48	.00	56.00	.00	.00	226.54	56.00	.00	2954.48	3237.02	USD   	20190522
00180003     	270101	11	Group 11 - FII	35	Book of Business	85.00	3939.47	10.00	.00	.00	6.40	4014.47	120.43	4004.47	4030.87	USD   	20190522
00180003     	270101	12	Group 12 - NAC	27	Standard Marketing Fund	6648.53	1939.39	56.00	.00	.00	500.31	8334.42	166.69	8531.92	9088.23	USD   	20190522
00180003     	270101	12	Group 12 - NAC	28	Exempt	3010.48	.00	56.00	.00	.00	226.54	56.00	.00	2954.48	3237.02	USD   	20190522
