00130002     	222401	7	Group 7 - FII	19	Standard	2218.55	2044.70	66.24	.00	.00	149.76	4022.03	241.32	4197.01	4413.01	USD   	20190530
00130002     	222401	7	Group 7 - FII	20	Exempt	.00	2044.70	66.24	.00	.00	.00	44.12	.00	1978.46	2044.70	USD   	20190530
00130002     	222401	8	Group 8 - NAC	21	Standard Marketing Fund	2218.55	2044.70	66.24	.00	.00	149.76	4022.03	80.44	4197.01	4413.01	USD   	20190530
00130002     	222401	8	Group 8 - NAC	22	Exempt	.00	2044.70	66.24	.00	.00	.00	44.12	.00	1978.46	2044.70	USD   	20190530
00140002     	170901	7	Group 7 - FII	13	Standard	3797.63	.00	.00	.00	.00	247.78	3797.63	227.86	3797.63	4045.41	USD   	20190530
00140002     	170901	8	Group 8 - NAC	15	Standard Marketing Fund	3797.63	.00	.00	.00	.00	247.78	3797.63	75.95	3797.63	4045.41	USD   	20190530
00150002     	160802	7	Group 7 - FII	15	Standard	2139.83	.00	.00	.00	56.50	190.45	2139.83	128.39	2196.33	2330.28	USD   	20190530
00150002     	160802	8	Group 8 - NAC	18	Standard Marketing Fund	2139.83	.00	.00	.00	56.50	190.45	2139.83	42.80	2196.33	2330.28	USD   	20190530
00160002     	10303	7	Group 7 - FII	17	Standard	10749.20	.00	.00	.00	.00	859.94	10749.20	644.95	10749.20	11609.14	USD   	20190530
00160002     	10303	8	Group 8 - NAC	21	Standard Marketing Fund	10749.20	.00	.00	.00	.00	859.94	10749.20	214.98	10749.20	11609.14	USD   	20190530
00170002     	130302	7	Group 7 - FII	13	Standard	633.30	420.00	.00	.00	.00	38.00	1053.30	63.20	1053.30	1091.30	USD   	20190530
00170002     	130302	8	Group 8 - NAC	15	Standard Marketing Fund	633.30	420.00	.00	.00	.00	38.00	1053.30	21.07	1053.30	1091.30	USD   	20190530
00180002     	270102	7	Group 7 - FII	25	Standard	5063.02	331.18	.00	.00	3.50	380.99	5365.20	321.91	5455.70	5833.19	USD   	20190530
00180002     	270102	8	Group 8 - NAC	29	Standard Marketing Fund	5063.02	331.18	.00	.00	3.50	380.99	5365.20	107.30	5455.70	5833.19	USD   	20190530
00180003     	270101	11	Group 11 - FII	21	Standard	18261.31	49.60	24.26	.00	955.26	1374.17	18336.65	1100.20	19241.91	19685.08	USD   	20190530
00180003     	270101	11	Group 11 - FII	22	Exempt	3119.00	.00	24.26	.00	.00	234.71	24.26	.00	3094.74	3353.71	USD   	20190530
00180003     	270101	11	Group 11 - FII	35	Book of Business	223.03	3497.03	215.00	.00	.00	16.78	3720.06	111.60	3505.06	3736.84	USD   	20190530
00180003     	270101	12	Group 12 - NAC	27	Standard Marketing Fund	18261.31	49.60	24.26	.00	955.26	1374.17	18336.65	366.73	19241.91	19685.08	USD   	20190530
00180003     	270101	12	Group 12 - NAC	28	Exempt	3119.00	.00	24.26	.00	.00	234.71	24.26	.00	3094.74	3353.71	USD   	20190530
00180003     	270101	12	Group 12 - NAC	36	Book of Business	223.03	3497.03	215.00	.00	.00	16.78	3720.06	37.20	3505.06	3736.84	USD   	20190530
00180004     	270103	15	Group 15 - FII	23	Standard	15104.67	405.50	.00	.00	.00	1136.62	15510.17	930.61	15510.17	16646.79	USD   	20190530
