00130002     	222401	7	Group 7 - FII	19	Standard	2726.58	.00	.00	.00	.00	184.04	2721.58	163.29	2726.58	2910.62	USD   	20190524
00130002     	222401	8	Group 8 - NAC	21	Standard Marketing Fund	2726.58	.00	.00	.00	.00	184.04	2721.58	54.43	2726.58	2910.62	USD   	20190524
00140002     	170901	7	Group 7 - FII	13	Standard	103288.40	1136.83	115.00	.00	5674.72	7230.20	104673.60	6280.42	110979.95	112655.68	USD   	20190524
00140002     	170901	7	Group 7 - FII	14	Exempt	678.92	.00	115.00	.00	.00	47.53	115.00	.00	563.92	726.45	USD   	20190524
00140002     	170901	8	Group 8 - NAC	15	Standard Marketing Fund	103288.40	1136.83	115.00	.00	5674.72	7230.20	104673.60	2093.47	110979.95	112655.68	USD   	20190524
00140002     	170901	8	Group 8 - NAC	16	Exempt	678.92	.00	115.00	.00	.00	47.53	115.00	.00	563.92	726.45	USD   	20190524
00150002     	160802	7	Group 7 - FII	15	Standard	4193.60	1692.80	.00	.00	25.50	373.24	5886.40	353.18	5911.90	6259.64	USD   	20190524
00150002     	160802	8	Group 8 - NAC	18	Standard Marketing Fund	4193.60	1692.80	.00	.00	25.50	373.24	5886.40	117.73	5911.90	6259.64	USD   	20190524
00160002     	10303	7	Group 7 - FII	17	Standard	6939.80	305.00	305.00	.00	.00	555.19	6752.30	405.14	6939.80	7799.99	USD   	20190524
00160002     	10303	7	Group 7 - FII	18	Exempt	3256.89	305.00	305.00	.00	.00	260.56	305.00	.00	3256.89	3822.45	USD   	20190524
00160002     	10303	8	Group 8 - NAC	21	Standard Marketing Fund	6939.80	305.00	305.00	.00	.00	555.19	6752.30	135.05	6939.80	7799.99	USD   	20190524
00160002     	10303	8	Group 8 - NAC	22	Exempt	3256.89	305.00	305.00	.00	.00	260.56	305.00	.00	3256.89	3822.45	USD   	20190524
00170002     	130302	7	Group 7 - FII	13	Standard	446.98	150.00	.00	.00	.00	26.82	596.98	35.82	596.98	623.80	USD   	20190524
00170002     	130302	8	Group 8 - NAC	15	Standard Marketing Fund	446.98	150.00	.00	.00	.00	26.82	596.98	11.94	596.98	623.80	USD   	20190524
00180002     	270102	7	Group 7 - FII	25	Standard	3224.02	29.00	.00	.00	.00	242.62	3253.02	195.18	3311.02	3553.64	USD   	20190524
00180002     	270102	8	Group 8 - NAC	29	Standard Marketing Fund	3224.02	29.00	.00	.00	.00	242.62	3253.02	65.06	3311.02	3553.64	USD   	20190524
00180003     	270101	11	Group 11 - FII	21	Standard	673.65	63.86	10.00	.00	.00	50.69	280.82	16.85	727.51	788.20	USD   	20190524
00180003     	270101	11	Group 11 - FII	22	Exempt	55.50	.00	10.00	.00	.00	4.18	10.00	.00	45.50	59.68	USD   	20190524
00180003     	270101	11	Group 11 - FII	35	Book of Business	396.75	.00	.00	.00	.00	29.86	396.75	11.90	396.75	426.61	USD   	20190524
00180003     	270101	12	Group 12 - NAC	27	Standard Marketing Fund	673.65	63.86	10.00	.00	.00	50.69	280.82	5.62	727.51	788.20	USD   	20190524
00180003     	270101	12	Group 12 - NAC	28	Exempt	55.50	.00	10.00	.00	.00	4.18	10.00	.00	45.50	59.68	USD   	20190524
00180003     	270101	12	Group 12 - NAC	36	Book of Business	396.75	.00	.00	.00	.00	29.86	396.75	3.97	396.75	426.61	USD   	20190524
00180004     	270103	15	Group 15 - FII	23	Standard	106.02	208.70	.00	.00	.00	7.98	289.22	17.35	340.22	348.20	USD   	20190524
00180004     	270103	16	Group 16 - NAC	31	Standard Marketing Fund	106.02	208.70	.00	.00	.00	7.98	289.22	5.78	340.22	348.20	USD   	20190524
00190002     	370602	7	Group 7 - FII	13	Standard	2969.31	9641.23	55.00	.00	.00	246.78	12505.54	750.33	12800.54	13102.32	USD   	20190524
00190002     	370602	7	Group 7 - FII	14	Exempt	.00	3382.52	55.00	.00	.00	.00	55.00	.00	3327.52	3382.52	USD   	20190524
00190002     	370602	8	Group 8 - NAC	15	Standard Marketing Fund	2969.31	9641.23	55.00	.00	.00	246.78	12505.54	250.11	12800.54	13102.32	USD   	20190524
00190002     	370602	8	Group 8 - NAC	16	Exempt	.00	3382.52	55.00	.00	.00	.00	55.00	.00	3327.52	3382.52	USD   	20190524
00200002     	180601 	7	Group 7 - FII	15	Standard	203.92	62.50	.00	.00	.00	19.27	266.42	15.99	266.42	285.69	USD   	20190524
00200002     	180601 	8	Group 8 - NAC	18	Standard Marketing Fund	203.92	62.50	.00	.00	.00	19.27	266.42	5.33	266.42	285.69	USD   	20190524
00220002     	390301	7	Group 7 - FII	13	Standard	568.02	.00	.00	.00	.00	39.76	568.02	17.04	568.02	607.78	USD   	20190524
00220002     	390301	8	Group 8 - NAC	15	Standard Marketing Fund	568.02	.00	.00	.00	.00	39.76	568.02	5.68	568.02	607.78	USD   	20190524
00240002     	175401	7	Group 7 - FII	16	Standard	.00	703.25	.00	.00	.00	.00	703.25	42.20	703.25	703.25	USD   	20190524
00240002     	175401	8	Group 8 - NAC	19	Standard Marketing Fund	.00	703.25	.00	.00	.00	.00	703.25	14.07	703.25	703.25	USD   	20190524
00250002     	175101	7	Group 7 - FII	13	Standard	290.06	.00	.00	.00	.00	20.31	290.06	17.40	290.06	310.37	USD   	20190524
00250002     	175101	8	Group 8 - NAC	15	Standard Marketing Fund	290.06	.00	.00	.00	.00	20.31	290.06	5.80	290.06	310.37	USD   	20190524
00270002     	290302	7	Group 7 - FII	22	Standard	800.50	526.48	13.00	.00	46.34	48.03	1288.98	77.34	1360.32	1375.01	USD   	20190524
00270002     	290302	7	Group 7 - FII	23	Exempt	359.14	28.00	13.00	.00	.00	21.55	28.00	.00	374.14	408.69	USD   	20190524
00270002     	290302	8	Group 8 - NAC	25	Standard Marketing Fund	800.50	526.48	13.00	.00	46.34	48.03	1288.98	25.78	1360.32	1375.01	USD   	20190524
00270002     	290302	8	Group 8 - NAC	26	Exempt	359.14	28.00	13.00	.00	.00	21.55	28.00	.00	374.14	408.69	USD   	20190524
00270003     	290301	11	Group 11 - FII	19	Standard	320.06	336.86	.00	.00	9.59	19.21	654.92	39.30	666.51	676.13	USD   	20190524
00270003     	290301	12	Group 12 - NAC	28	Standard Marketing Fund	320.06	336.86	.00	.00	9.59	19.21	654.92	13.10	666.51	676.13	USD   	20190524
00280002     	371601	7	Group 7 - FII	15	Standard	1771.64	431.67	.00	.00	240.00	139.99	1495.61	89.74	2443.31	2343.30	USD   	20190524
00280002     	371601	7	Group 7 - FII	21	Book of Business	243.62	.00	.00	.00	.00	19.24	243.62	7.31	243.62	262.86	USD   	20190524
00280002     	371601	8	Group 8 - NAC	18	Standard Marketing Fund	1771.64	431.67	.00	.00	240.00	139.99	1495.61	29.91	2443.31	2343.30	USD   	20190524
00280002     	371601	8	Group 8 - NAC	22	Book of Business	243.62	.00	.00	.00	.00	19.24	243.62	2.44	243.62	262.86	USD   	20190524
00290002     	320101 	7	Group 7 - FII	13	Standard	1297.97	90.00	.00	.00	246.86	113.56	1387.97	83.28	1634.83	1501.53	USD   	20190524
00290002     	320101 	8	Group 8 - NAC	15	Standard Marketing Fund	1297.97	90.00	.00	.00	246.86	113.56	1387.97	27.76	1634.83	1501.53	USD   	20190524
00300002     	300701	7	Group 7 - FII	13	Standard	2167.39	1711.81	45.00	15.00	.00	110.77	3774.00	226.44	3849.00	4019.77	USD   	20190524
00300002     	300701	7	Group 7 - FII	14	Exempt	595.00	54.20	45.00	15.00	.00	30.35	60.00	.00	589.20	679.55	USD   	20190524
00300002     	300701	8	Group 8 - NAC	15	Standard Marketing Fund	2167.39	1711.81	45.00	15.00	.00	110.77	3774.00	75.48	3849.00	4019.77	USD   	20190524
00300002     	300701	8	Group 8 - NAC	16	Exempt	595.00	54.20	45.00	15.00	.00	30.35	60.00	.00	589.20	679.55	USD   	20190524
00310002     	14701	7	Group 7 - FII	13	Standard	826.57	300.92	25.00	.00	.00	68.20	1102.49	66.15	1102.49	1195.69	USD   	20190524
00310002     	14701	7	Group 7 - FII	14	Exempt	636.72	25.00	25.00	.00	.00	52.53	25.00	.00	636.72	714.25	USD   	20190524
00310002     	14701	8	Group 8 - NAC	15	Standard Marketing Fund	826.57	300.92	25.00	.00	.00	68.20	1102.49	22.05	1102.49	1195.69	USD   	20190524
00310002     	14701	8	Group 8 - NAC	16	Exempt	636.72	25.00	25.00	.00	.00	52.53	25.00	.00	636.72	714.25	USD   	20190524
00320002     	30801	7	Group 7 - FII	31	Standard	358.43	.00	.00	.00	48.98	21.51	358.43	21.51	407.41	379.94	USD   	20190524
